csvbase_row_id,Datum,Förmiddag / Eftermiddag,Skola / Grupp,Klass,Art,Element,Del,Sida,Region,Antal fragment,Vikt (g),Mĺtt (mm),Fusionering,Tandslitage ,Ĺlder,Kön,Weathering,Trampling,Gnag,Eldpĺverkan,Slaktspĺr,Bearbetning,Patologi,Kommentar,Övrigt,col26
4790,2025-09-09,FM,Finjasjöskolan,Blĺ+Grön,Gnagare (Rodentia),Scapula,"Cavitas glenoidalis, processus coracoideus, collum, spina scapulae",Sinister,Övre extremitet,1,"<0,1",,,,,,,,,,,,,Fragment av vänster skulderblad frĺn gnagare,,4790
4791,2025-09-09,FM,Finjasjöskolan,Blĺ+Grön,Däggdjur (Mammalia),Dentes,,,Tänder,5,"1,3",,,,,,,,,,,,,Obestämbara tandfragment,,4791
4792,2025-09-09,EM,Lerbäckskolan,14A+B,Idisslare (Ruminantia),Dens,M,,Tänder,1,"1,2",,,,,,,,,,,,,Tandfragment frĺn idisslare,,4792
4793,2025-09-09,EM,Lerbäckskolan,14A+B,Svin (Sus sp.),Dens,M,,Tänder,1,"0,3",,,,,,,,,,,,,Svinmolarfragment,,4793
4794,2025-09-09,EM,Lerbäckskolan,14A+B,Nötkreatur (Bos taurus),Dens,Incisive,Sinister,Tänder,1,"0,6",,,,,,,,,,,,,Framtandfragment frĺn nötkreatur,,4794
4795,2025-09-09,EM,Lerbäckskolan,14A+B,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"6,2",,,,,,1,Ja,,,,,,Obestämbart revbensfragment,,4795
4796,2025-09-09,EM,Lerbäckskolan,14A+B,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,1,3,,,,,,,,,R,,,,"Rödbrunbränt rörbensfragment, okänd art",,4796
4797,2025-09-09,EM,Lerbäckskolan,14A+B,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,4,"2,1",,,,,,,,,B,,,,"Svartbrända rörbensfragment, okänd art",,4797
4798,2025-09-09,EM,Lerbäckskolan,14A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,5,"1,4",,,,,,,,,G,,,,"Grĺvitbrända fragment, okänd art",,4798
4799,2025-09-09,EM,Lerbäckskolan,14A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,3",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,4799
4800,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Dens,,,Tänder,1,"0,3",,,,,,,,,,,,,Obestämbart tandfragment,,4800
4801,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,1,"0,2",,,,,,,,,B,,,,"Svartbränt rörbensfragment, okänd art",,4801
4802,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,3",,,,,,,,,B,,,,"Svartbränt fragment, okänd art",,4802
4803,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"2,2",,,,,,,,,,,,,Obestämbart revbensfragment,,4803
4804,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,1,"7,7",,,,,,,,,,M,,,Obestämbart rörbensfragment. Märgspaltad,,4804
4805,2025-09-10,FM,Killebergskolan,,Däggdjur (Mammalia),Obestämd,Trochlea,,Okänd,1,"2,5",,,,,,,,,,H,,,"Ledytefragment, troligen femur eller humerus. Okänd art. Kapad",,4805
4806,2025-09-10,FM,Hjärupskolan,5A,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"5,4",,,,,,,Ja,,,,,,Obestämbart revbensfragment,,4806
4807,2025-09-10,FM,Hjärupskolan,5A,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,7",,,,,,,,,B,,,,"Svartbränt revbensfragment, okänd art",,4807
4808,2025-09-10,FM,Hjärupskolan,5A,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,3",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,4808
4809,2025-09-10,FM,Hjärupskolan,5A,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,2,"1,4",,,,,,,,,B,,,,"Svartbrända rörbensfragment, okänd art",,4809
4810,2025-09-10,FM,Hjärupskolan,5A,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"1,7",,,,,,,,,W,,,,"Vitbränt fragment, okänd art",,4810
4811,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Dentes,,,Tänder,5,"0,5",,,,,,,,,,,,,Obestämbara tandfragment,,4811
4812,2025-09-11,FM,Lerbäckskolan,5A+B,Svin (Sus sp.),Dens,Canine-,,Tänder,1,"1,2",,,,,M?,,,,,,,,"Svinbetefragment frĺn underkäke, okänd sida. Möjlig galtbete",,4812
4813,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"8,6",,,,,,,,,,H,,,"Obestämbart fragment, kapad samt huggmärken",,4813
4814,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Vertebra,"Corpus, processus articularis",,Bĺl,1,"9,2",,,,,,,,,,H,,,"Kotfragment frĺn större däggdjur, troligen nötkreatur. Kapad samt huggmärken",,4814
4815,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,4",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,4815
4816,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,2",,,,,,,,,G,,,,"Grĺvbitbränt fragment, okänd art",,4816
4817,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,3,"0,2",,,,,,,,,W,,,,"Vitbrända fragment, okänd art",,4817
4818,2025-09-11,FM,Lerbäckskolan,5A+B,Däggdjur (Mammalia),Os longum,Diafys,,Okänd,1,"0,1",,,,,,,,,W,,,,"Vitbränt rörbensfragment, okänd art",,4818
4819,2025-09-14,FM,Ark.utg.familj,,Idisslare (Ruminantia),Dens,,,Tänder,1,"0,2",,,,,,,,,,,,,Tandfragment frĺn idisslare,,4819
4820,2025-09-14,FM,Ark.utg.familj,,Däggdjur (Mammalia),Obestämd,,,Okänd,1,"0,8",,,,,,,,,Y,H,,,"Gulbränt fragment, okänd art. Kapad",,4820
4821,2025-09-14,FM,Ark.utg.familj,,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,3",,,,,,,,,B,,,,"Svartbränt revbensfragment, okänd art",,4821
4822,2025-09-14,FM,Ark.utg.familj,,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,5",,,,,,,,,B,,,,"Svartbränt revbensfragment, okänd art. Möjligen fĺr/get",,4822
4823,2025-09-14,FM,Ark.utg.familj,,Däggdjur (Mammalia),Cranium,,,Huvud,3,"1,9",,,,,,,,,,,,,Obestämbara kraniefragment,,4823
4824,2025-09-14,FM,Ark.utg.familj,,Däggdjur (Mammalia),Metapod,Diafys,,Nedre extremitet,1,"4,2",,,,,,,,,,,,,Mellanhands/fotfragment frĺn hovdjur. Fĺr/get eller möjligen nötkreatur,,4824
4825,2025-09-14,FM,Ark.utg.familj,,Nötkreatur (Bos taurus),Os sesamoideum,Komplett,,Nedre extremitet,1,"1,9",,,,,,,,,,,,,Sesamben frĺn nötkreatur,,4825
4826,2025-09-15,FM,Parkskolan,5A+B,Svin (Sus sp.),Dens,M,,Tänder,1,"0,1",,,,,,,,,,,,,Svinmolarfragment,,4826
4827,2025-09-15,FM,Parkskolan,5A+B,Idisslare (Ruminantia),Dens,,,Tänder,1,"0,2",,,,,,,,,,,,,Tandfragment frĺn idisslare,,4827
4828,2025-09-15,FM,Parkskolan,5A+B,Däggdjur (Mammalia),Obestämd,,,Okänd,2,"0,5",,,,,,,,,B,,,,"Svartbrända fragment, okänd art",,4828
4829,2025-09-15,FM,Parkskolan,5A+B,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,1,"0,2",,,,,,,,,W,,,,"Vitbränt revbensfragment, okänd art",,4829
4830,2025-09-15,FM,Parkskolan,5A+B,Däggdjur (Mammalia),Costa,Corpus,,Bĺl,3,"9,8",,,,,,,,,,,,,Obestämbara revbensfragment,,4830
